STDM_TAZ,State,County,MPO,ITDDist,Area,CNTYFIPS,sector,size,pfirmID
2578,Idaho,Canyon,COMPASS,3,2628145.549,16027,Households,7,6499
2578,Idaho,Canyon,COMPASS,3,2628145.549,16027,Service,3,6500
2579,Idaho,Canyon,COMPASS,3,1260822.583,16027,Households,4,6501
2579,Idaho,Canyon,COMPASS,3,1260822.583,16027,Trawhse,2,6502
2580,Idaho,Canyon,COMPASS,3,1318030.356,16027,Households,11,6503
2581,Idaho,Canyon,COMPASS,3,4422749.983,16027,Households,23,6504
2581,Idaho,Canyon,COMPASS,3,4422749.983,16027,Manuf,6,6505
2581,Idaho,Canyon,COMPASS,3,4422749.983,16027,Service,1,6506
2581,Idaho,Canyon,COMPASS,3,4422749.983,16027,Util,11,6507
2582,Idaho,Canyon,COMPASS,3,4992370.905,16027,Agfor,26,6508
2582,Idaho,Canyon,COMPASS,3,4992370.905,16027,Households,62,6509
2583,Idaho,Canyon,COMPASS,3,1257502.34,16027,Households,1,6510
2584,Idaho,Canyon,COMPASS,3,1321215.07,16027,Households,3,6511
2585,Idaho,Canyon,COMPASS,3,4318527.271,16027,Agfor,1,6512
2585,Idaho,Canyon,COMPASS,3,4318527.271,16027,Households,18,6513
2586,Idaho,Canyon,COMPASS,3,2352640.989,16027,Households,8,6514
2587,Idaho,Canyon,COMPASS,3,1626550.984,16027,Constr,1,6515
2587,Idaho,Canyon,COMPASS,3,1626550.984,16027,Households,36,6516
2587,Idaho,Canyon,COMPASS,3,1626550.984,16027,Service,3,6517
2588,Idaho,Canyon,COMPASS,3,1950120.862,16027,Households,21,6518
2589,Idaho,Canyon,COMPASS,3,1307105.66,16027,Households,6,6519
2590,Idaho,Canyon,COMPASS,3,627444.7052,16027,Households,7,6520
2591,Idaho,Canyon,COMPASS,3,887251.4764,16027,Households,6,6521
2592,Idaho,Canyon,COMPASS,3,739065.1492,16027,Households,2,6522
2593,Idaho,Canyon,COMPASS,3,1316283.288,16027,Constr,14,6523
2593,Idaho,Canyon,COMPASS,3,1316283.288,16027,Households,24,6524
2594,Idaho,Canyon,COMPASS,3,660741.7448,16027,Households,2,6525
2595,Idaho,Canyon,COMPASS,3,658595.664,16027,Constr,2,6526
2595,Idaho,Canyon,COMPASS,3,658595.664,16027,Households,12,6527
2596,Idaho,Canyon,COMPASS,3,645107.1352,16027,Households,5,6528
2597,Idaho,Canyon,COMPASS,3,970531.7099,16027,Households,7,6529
2598,Idaho,Canyon,COMPASS,3,1268109.93,16027,Households,6,6530
2599,Idaho,Canyon,COMPASS,3,648839.8705,16027,Households,6,6531
2599,Idaho,Canyon,COMPASS,3,648839.8705,16027,Service,1,6532
2600,Idaho,Canyon,COMPASS,3,970942.3189,16027,Households,13,6533
2600,Idaho,Canyon,COMPASS,3,970942.3189,16027,Service,25,6534
2601,Idaho,Canyon,COMPASS,3,740494.9908,16027,Agfor,2,6535
2601,Idaho,Canyon,COMPASS,3,740494.9908,16027,Households,6,6536
2602,Idaho,Canyon,COMPASS,3,739371.8547,16027,Households,3,6537
2603,Idaho,Canyon,COMPASS,3,1322415.783,16027,Constr,1,6538
2603,Idaho,Canyon,COMPASS,3,1322415.783,16027,Households,10,6539
2603,Idaho,Canyon,COMPASS,3,1322415.783,16027,Service,3,6540
2604,Idaho,Canyon,COMPASS,3,646375.2825,16027,Households,4,6541
2605,Idaho,Canyon,COMPASS,3,1283225.611,16027,Constr,1,6542
2605,Idaho,Canyon,COMPASS,3,1283225.611,16027,Households,22,6543
2605,Idaho,Canyon,COMPASS,3,1283225.611,16027,Service,2,6544
2606,Idaho,Canyon,COMPASS,3,1312412.413,16027,Constr,4,6545
2606,Idaho,Canyon,COMPASS,3,1312412.413,16027,Households,28,6546
2607,Idaho,Canyon,COMPASS,3,6889650.713,16027,Constr,2,6547
2607,Idaho,Canyon,COMPASS,3,6889650.713,16027,Households,111,6548
2607,Idaho,Canyon,COMPASS,3,6889650.713,16027,Manuf,9,6549
2607,Idaho,Canyon,COMPASS,3,6889650.713,16027,Retail,24,6550
2607,Idaho,Canyon,COMPASS,3,6889650.713,16027,Service,1,6551
2607,Idaho,Canyon,COMPASS,3,6889650.713,16027,Trawhse,25,6552
2607,Idaho,Canyon,COMPASS,3,6889650.713,16027,Whlsale,3,6553
2608,Idaho,Canyon,COMPASS,3,5196680.012,16027,Agfor,418,6554
2608,Idaho,Canyon,COMPASS,3,5196680.012,16027,Constr,4,6555
2608,Idaho,Canyon,COMPASS,3,5196680.012,16027,Households,44,6556
2608,Idaho,Canyon,COMPASS,3,5196680.012,16027,Manuf,41,6557
2608,Idaho,Canyon,COMPASS,3,5196680.012,16027,Whlsale,5,6558
2609,Idaho,Canyon,COMPASS,3,5222864.259,16027,Households,133,6559
2610,Idaho,Canyon,COMPASS,3,5199337.775,16027,Households,24,6560
2611,Idaho,Canyon,COMPASS,3,1940578.852,16027,Households,13,6561
2612,Idaho,Canyon,COMPASS,3,7433306.28,16027,Households,43,6562
2612,Idaho,Canyon,COMPASS,3,7433306.28,16027,Manuf,21,6563
2612,Idaho,Canyon,COMPASS,3,7433306.28,16027,Service,3,6564
2612,Idaho,Canyon,COMPASS,3,7433306.28,16027,Whlsale,27,6565
2613,Idaho,Canyon,COMPASS,3,7655013.594,16027,Constr,1,6566
2613,Idaho,Canyon,COMPASS,3,7655013.594,16027,Households,107,6567
2613,Idaho,Canyon,COMPASS,3,7655013.594,16027,Service,1,6568
2614,Idaho,Canyon,COMPASS,3,2359720.943,16027,Constr,3,6569
2614,Idaho,Canyon,COMPASS,3,2359720.943,16027,Households,47,6570
2614,Idaho,Canyon,COMPASS,3,2359720.943,16027,Retail,9,6571
2614,Idaho,Canyon,COMPASS,3,2359720.943,16027,Trawhse,3,6572
2615,Idaho,Canyon,COMPASS,3,2614774.057,16027,Households,17,6573
2616,Idaho,Canyon,COMPASS,3,2635575.095,16027,Households,48,6574
2617,Idaho,Canyon,COMPASS,3,1726653.405,16027,Agfor,13,6575
2617,Idaho,Canyon,COMPASS,3,1726653.405,16027,Households,66,6576
2617,Idaho,Canyon,COMPASS,3,1726653.405,16027,Manuf,4,6577
2617,Idaho,Canyon,COMPASS,3,1726653.405,16027,Trawhse,14,6578
2617,Idaho,Canyon,COMPASS,3,1726653.405,16027,Whlsale,16,6579
2618,Idaho,Canyon,COMPASS,3,3067676.059,16027,Constr,2,6580
2618,Idaho,Canyon,COMPASS,3,3067676.059,16027,Households,45,6581
2618,Idaho,Canyon,COMPASS,3,3067676.059,16027,Service,2,6582
2619,Idaho,Canyon,COMPASS,3,683849.055,16027,Constr,3,6583
2619,Idaho,Canyon,COMPASS,3,683849.055,16027,Households,10,6584
2620,Idaho,Canyon,COMPASS,3,716026.2439,16027,Constr,1,6585
2620,Idaho,Canyon,COMPASS,3,716026.2439,16027,Households,7,6586
2621,Idaho,Canyon,COMPASS,3,683604.2957,16027,Households,1,6587
2622,Idaho,Canyon,COMPASS,3,632397.4737,16027,Households,9,6588
2622,Idaho,Canyon,COMPASS,3,632397.4737,16027,Service,4,6589
2623,Idaho,Canyon,COMPASS,3,651054.0185,16027,Households,6,6590
2623,Idaho,Canyon,COMPASS,3,651054.0185,16027,Service,14,6591
2624,Idaho,Canyon,COMPASS,3,614098.6083,16027,Households,4,6592
2625,Idaho,Canyon,COMPASS,3,640758.888,16027,Households,3,6593
2626,Idaho,Canyon,COMPASS,3,648104.1741,16027,Households,12,6594
2627,Idaho,Canyon,COMPASS,3,647956.0713,16027,Agfor,3,6595
2627,Idaho,Canyon,COMPASS,3,647956.0713,16027,Households,6,6596
2628,Idaho,Canyon,COMPASS,3,636638.7216,16027,Households,4,6597
2629,Idaho,Canyon,COMPASS,3,655022.7548,16027,Constr,1,6598
2629,Idaho,Canyon,COMPASS,3,655022.7548,16027,Households,8,6599
2630,Idaho,Canyon,COMPASS,3,651945.8368,16027,Households,2,6600
2631,Idaho,Canyon,COMPASS,3,1320870.55,16027,Households,3,6601
2632,Idaho,Canyon,COMPASS,3,650118.3057,16027,Households,4,6602
2633,Idaho,Canyon,COMPASS,3,1235419.278,16027,Constr,7,6603
2633,Idaho,Canyon,COMPASS,3,1235419.278,16027,Households,15,6604
2634,Idaho,Canyon,COMPASS,3,23097098.17,16027,Agfor,10,6605
2634,Idaho,Canyon,COMPASS,3,23097098.17,16027,Households,78,6606
2634,Idaho,Canyon,COMPASS,3,23097098.17,16027,Manuf,17,6607
2635,Idaho,Canyon,COMPASS,3,5191249.103,16027,Constr,1,6608
2635,Idaho,Canyon,COMPASS,3,5191249.103,16027,Households,25,6609
2636,Idaho,Canyon,COMPASS,3,6012746.349,16027,Households,28,6610
2637,Idaho,Canyon,COMPASS,3,5224485.262,16027,Agfor,3,6611
2637,Idaho,Canyon,COMPASS,3,5224485.262,16027,Households,48,6612
2638,Idaho,Canyon,COMPASS,3,10309238.23,16027,Agfor,152,6613
2638,Idaho,Canyon,COMPASS,3,10309238.23,16027,Households,39,6614
2638,Idaho,Canyon,COMPASS,3,10309238.23,16027,Manuf,16,6615
2638,Idaho,Canyon,COMPASS,3,10309238.23,16027,Whlsale,8,6616
2639,Idaho,Canyon,COMPASS,3,7141841.916,16027,Agfor,1,6617
2639,Idaho,Canyon,COMPASS,3,7141841.916,16027,Constr,3,6618
2639,Idaho,Canyon,COMPASS,3,7141841.916,16027,Households,15,6619
2639,Idaho,Canyon,COMPASS,3,7141841.916,16027,Manuf,436,6620
2639,Idaho,Canyon,COMPASS,3,7141841.916,16027,Trawhse,2,6621
2640,Idaho,Canyon,COMPASS,3,5278500.738,16027,Households,50,6622
2640,Idaho,Canyon,COMPASS,3,5278500.738,16027,Trawhse,1,6623
2641,Idaho,Canyon,COMPASS,3,6408044.441,16027,Agfor,6,6624
2641,Idaho,Canyon,COMPASS,3,6408044.441,16027,Constr,2,6625
2641,Idaho,Canyon,COMPASS,3,6408044.441,16027,Households,43,6626
2642,Idaho,Canyon,COMPASS,3,1289726.772,16027,Households,7,6627
2643,Idaho,Canyon,COMPASS,3,3500485.118,16027,Agfor,5,6628
2643,Idaho,Canyon,COMPASS,3,3500485.118,16027,Constr,6,6629
2643,Idaho,Canyon,COMPASS,3,3500485.118,16027,Households,69,6630
2643,Idaho,Canyon,COMPASS,3,3500485.118,16027,Whlsale,3,6631
2644,Idaho,Canyon,COMPASS,3,1905867.622,16027,Households,23,6632
2644,Idaho,Canyon,COMPASS,3,1905867.622,16027,Service,3,6633
2645,Idaho,Canyon,COMPASS,3,1306348.548,16027,Households,8,6634
2646,Idaho,Canyon,COMPASS,3,1303339.596,16027,Agfor,11,6635
2646,Idaho,Canyon,COMPASS,3,1303339.596,16027,Constr,1,6636
2646,Idaho,Canyon,COMPASS,3,1303339.596,16027,Households,39,6637
2646,Idaho,Canyon,COMPASS,3,1303339.596,16027,Retail,9,6638
2646,Idaho,Canyon,COMPASS,3,1303339.596,16027,Service,2,6639
2646,Idaho,Canyon,COMPASS,3,1303339.596,16027,Whlsale,3,6640
2647,Idaho,Canyon,COMPASS,3,569286.2353,16027,Agfor,1,6641
2647,Idaho,Canyon,COMPASS,3,569286.2353,16027,Constr,1,6642
2647,Idaho,Canyon,COMPASS,3,569286.2353,16027,Education,9,6643
2647,Idaho,Canyon,COMPASS,3,569286.2353,16027,Households,203,6644
2647,Idaho,Canyon,COMPASS,3,569286.2353,16027,Manuf,4,6645
2647,Idaho,Canyon,COMPASS,3,569286.2353,16027,Public,5,6646
2647,Idaho,Canyon,COMPASS,3,569286.2353,16027,Retail,2,6647
2647,Idaho,Canyon,COMPASS,3,569286.2353,16027,Service,10,6648
2648,Idaho,Canyon,COMPASS,3,655273.1569,16027,Households,23,6649
2648,Idaho,Canyon,COMPASS,3,655273.1569,16027,Manuf,4,6650
2649,Idaho,Canyon,COMPASS,3,641786.2799,16027,Households,23,6651
2649,Idaho,Canyon,COMPASS,3,641786.2799,16027,Retail,2,6652
2650,Idaho,Canyon,COMPASS,3,1314749.316,16027,Households,14,6653
2652,Idaho,Canyon,COMPASS,3,658430.657,16027,Households,22,6654
2652,Idaho,Canyon,COMPASS,3,658430.657,16027,Service,7,6655
2653,Idaho,Canyon,COMPASS,3,652135.7416,16027,Households,1,6656
2654,Idaho,Canyon,COMPASS,3,1332467.135,16027,Agfor,3,6657
2654,Idaho,Canyon,COMPASS,3,1332467.135,16027,Constr,9,6658
2654,Idaho,Canyon,COMPASS,3,1332467.135,16027,Households,112,6659
2654,Idaho,Canyon,COMPASS,3,1332467.135,16027,Manuf,1,6660
2654,Idaho,Canyon,COMPASS,3,1332467.135,16027,Retail,6,6661
2654,Idaho,Canyon,COMPASS,3,1332467.135,16027,Service,1,6662
2655,Idaho,Canyon,COMPASS,3,655307.2362,16027,Households,1,6663
2656,Idaho,Canyon,COMPASS,3,646590.4609,16027,Households,135,6664
2656,Idaho,Canyon,COMPASS,3,646590.4609,16027,Retail,1,6665
2657,Idaho,Canyon,COMPASS,3,656768.0262,16027,Households,4,6666
2658,Idaho,Canyon,COMPASS,3,651166.9469,16027,Households,4,6667
2659,Idaho,Canyon,COMPASS,3,647196.4205,16027,Households,4,6668
2660,Idaho,Canyon,COMPASS,3,646872.0967,16027,Agfor,21,6669
2660,Idaho,Canyon,COMPASS,3,646872.0967,16027,Constr,16,6670
2660,Idaho,Canyon,COMPASS,3,646872.0967,16027,Education,86,6671
2660,Idaho,Canyon,COMPASS,3,646872.0967,16027,Households,117,6672
2660,Idaho,Canyon,COMPASS,3,646872.0967,16027,Manuf,2,6673
2660,Idaho,Canyon,COMPASS,3,646872.0967,16027,Public,12,6674
2660,Idaho,Canyon,COMPASS,3,646872.0967,16027,Retail,18,6675
2660,Idaho,Canyon,COMPASS,3,646872.0967,16027,Service,26,6676
2660,Idaho,Canyon,COMPASS,3,646872.0967,16027,Util,27,6677
2661,Idaho,Canyon,COMPASS,3,651581.346,16027,Households,7,6678
2662,Idaho,Canyon,COMPASS,3,658427.865,16027,Households,100,6679
2663,Idaho,Canyon,COMPASS,3,653600.2892,16027,Households,4,6680
2664,Idaho,Canyon,COMPASS,3,48888162.8,16027,Agfor,40,6681
2664,Idaho,Canyon,COMPASS,3,48888162.8,16027,Constr,35,6682
2664,Idaho,Canyon,COMPASS,3,48888162.8,16027,Households,218,6683
2664,Idaho,Canyon,COMPASS,3,48888162.8,16027,Manuf,41,6684
2664,Idaho,Canyon,COMPASS,3,48888162.8,16027,Mining,13,6685
2664,Idaho,Canyon,COMPASS,3,48888162.8,16027,Public,5,6686
2664,Idaho,Canyon,COMPASS,3,48888162.8,16027,Retail,3,6687
2664,Idaho,Canyon,COMPASS,3,48888162.8,16027,Service,45,6688
2664,Idaho,Canyon,COMPASS,3,48888162.8,16027,Whlsale,16,6689
2665,Idaho,Canyon,COMPASS,3,707728.2157,16027,Constr,6,6690
2665,Idaho,Canyon,COMPASS,3,707728.2157,16027,Households,7,6691
2665,Idaho,Canyon,COMPASS,3,707728.2157,16027,Retail,6,6692
2666,Idaho,Canyon,COMPASS,3,1298028.532,16027,Households,38,6693
2666,Idaho,Canyon,COMPASS,3,1298028.532,16027,Manuf,15,6694
2666,Idaho,Canyon,COMPASS,3,1298028.532,16027,Public,1,6695
2666,Idaho,Canyon,COMPASS,3,1298028.532,16027,Service,14,6696
2667,Idaho,Canyon,COMPASS,3,1308526.664,16027,Agfor,18,6697
2667,Idaho,Canyon,COMPASS,3,1308526.664,16027,Households,11,6698
2668,Idaho,Canyon,COMPASS,3,2252746.585,16027,Constr,31,6699
2668,Idaho,Canyon,COMPASS,3,2252746.585,16027,Households,57,6700
2669,Idaho,Canyon,COMPASS,3,1306461.099,16027,Households,105,6701
2669,Idaho,Canyon,COMPASS,3,1306461.099,16027,Trawhse,4,6702
2670,Idaho,Canyon,COMPASS,3,1301461.92,16027,Agfor,1,6703
2670,Idaho,Canyon,COMPASS,3,1301461.92,16027,Constr,5,6704
2670,Idaho,Canyon,COMPASS,3,1301461.92,16027,Households,43,6705
2671,Idaho,Canyon,COMPASS,3,1303420.704,16027,Constr,9,6706
2671,Idaho,Canyon,COMPASS,3,1303420.704,16027,Households,135,6707
2671,Idaho,Canyon,COMPASS,3,1303420.704,16027,Service,3,6708
2672,Idaho,Canyon,COMPASS,3,2603728.398,16027,Households,59,6709
2672,Idaho,Canyon,COMPASS,3,2603728.398,16027,Manuf,6,6710
2673,Idaho,Canyon,COMPASS,3,1303003.901,16027,Education,54,6711
2673,Idaho,Canyon,COMPASS,3,1303003.901,16027,Households,12,6712
2673,Idaho,Canyon,COMPASS,3,1303003.901,16027,Public,2,6713
2674,Idaho,Canyon,COMPASS,3,652229.7524,16027,Households,73,6714
2674,Idaho,Canyon,COMPASS,3,652229.7524,16027,Retail,2,6715
2674,Idaho,Canyon,COMPASS,3,652229.7524,16027,Service,4,6716
2674,Idaho,Canyon,COMPASS,3,652229.7524,16027,Trawhse,1,6717
2675,Idaho,Canyon,COMPASS,3,650966.2336,16027,Constr,14,6718
2675,Idaho,Canyon,COMPASS,3,650966.2336,16027,Households,120,6719
2675,Idaho,Canyon,COMPASS,3,650966.2336,16027,Whlsale,1,6720
2676,Idaho,Canyon,COMPASS,3,2606640.125,16027,Agfor,2,6721
2676,Idaho,Canyon,COMPASS,3,2606640.125,16027,Constr,1,6722
2676,Idaho,Canyon,COMPASS,3,2606640.125,16027,Households,71,6723
2676,Idaho,Canyon,COMPASS,3,2606640.125,16027,Service,97,6724
2677,Idaho,Canyon,COMPASS,3,2610560.007,16027,Households,53,6725
2677,Idaho,Canyon,COMPASS,3,2610560.007,16027,Trawhse,1,6726
2677,Idaho,Canyon,COMPASS,3,2610560.007,16027,Whlsale,1,6727
2678,Idaho,Canyon,COMPASS,3,2613770.86,16027,Constr,3,6728
2678,Idaho,Canyon,COMPASS,3,2613770.86,16027,Households,62,6729
2678,Idaho,Canyon,COMPASS,3,2613770.86,16027,Retail,1,6730
2679,Idaho,Canyon,COMPASS,3,2563977.463,16027,Agfor,19,6731
2679,Idaho,Canyon,COMPASS,3,2563977.463,16027,Households,27,6732
2680,Idaho,Canyon,COMPASS,3,2545104.225,16027,Households,60,6733
2681,Idaho,Canyon,COMPASS,3,2588817.032,16027,Households,31,6734
2681,Idaho,Canyon,COMPASS,3,2588817.032,16027,Whlsale,5,6735
2682,Idaho,Canyon,COMPASS,3,2619593.78,16027,Households,33,6736
2683,Idaho,Canyon,COMPASS,3,2569481.908,16027,Agfor,1,6737
2683,Idaho,Canyon,COMPASS,3,2569481.908,16027,Constr,5,6738
2683,Idaho,Canyon,COMPASS,3,2569481.908,16027,Households,113,6739
2683,Idaho,Canyon,COMPASS,3,2569481.908,16027,Service,1,6740
2684,Idaho,Canyon,COMPASS,3,2612341.867,16027,Constr,1,6741
2684,Idaho,Canyon,COMPASS,3,2612341.867,16027,Households,56,6742
2684,Idaho,Canyon,COMPASS,3,2612341.867,16027,Service,17,6743
2685,Idaho,Canyon,COMPASS,3,7629354.999,16027,Agfor,4,6744
2685,Idaho,Canyon,COMPASS,3,7629354.999,16027,Households,30,6745
2685,Idaho,Canyon,COMPASS,3,7629354.999,16027,Service,4,6746
2686,Idaho,Canyon,COMPASS,3,19356825.61,16027,Agfor,6,6747
2686,Idaho,Canyon,COMPASS,3,19356825.61,16027,Households,70,6748
2687,Idaho,Canyon,COMPASS,3,6989877.14,16027,Households,90,6749
2687,Idaho,Canyon,COMPASS,3,6989877.14,16027,Manuf,6,6750
2687,Idaho,Canyon,COMPASS,3,6989877.14,16027,Service,3,6751
2688,Idaho,Canyon,COMPASS,3,7810870.712,16027,Households,43,6752
2689,Idaho,Canyon,COMPASS,3,26352747.63,16027,Agfor,28,6753
2689,Idaho,Canyon,COMPASS,3,26352747.63,16027,Households,42,6754
2689,Idaho,Canyon,COMPASS,3,26352747.63,16027,Manuf,35,6755
2689,Idaho,Canyon,COMPASS,3,26352747.63,16027,Service,1,6756
2689,Idaho,Canyon,COMPASS,3,26352747.63,16027,Whlsale,2,6757
2690,Idaho,Canyon,COMPASS,3,23525836.29,16027,Agfor,46,6758
2690,Idaho,Canyon,COMPASS,3,23525836.29,16027,Households,32,6759
2691,Idaho,Canyon,COMPASS,3,3913617.514,16027,Agfor,12,6760
2691,Idaho,Canyon,COMPASS,3,3913617.514,16027,Households,6,6761
2692,Idaho,Canyon,COMPASS,3,2608198.516,16027,Agfor,22,6762
2692,Idaho,Canyon,COMPASS,3,2608198.516,16027,Households,12,6763
2693,Idaho,Canyon,COMPASS,3,2608653.111,16027,Agfor,43,6764
2693,Idaho,Canyon,COMPASS,3,2608653.111,16027,Households,28,6765
2694,Idaho,Canyon,COMPASS,3,10422196.27,16027,Households,57,6766
2694,Idaho,Canyon,COMPASS,3,10422196.27,16027,Retail,7,6767
2694,Idaho,Canyon,COMPASS,3,10422196.27,16027,Whlsale,1,6768
2695,Idaho,Canyon,COMPASS,3,13308445.89,16027,Constr,1,6769
2695,Idaho,Canyon,COMPASS,3,13308445.89,16027,Households,50,6770
2695,Idaho,Canyon,COMPASS,3,13308445.89,16027,Service,1,6771
2696,Idaho,Canyon,COMPASS,3,32128895.33,16027,Agfor,48,6772
2696,Idaho,Canyon,COMPASS,3,32128895.33,16027,Constr,6,6773
2696,Idaho,Canyon,COMPASS,3,32128895.33,16027,Households,89,6774
2696,Idaho,Canyon,COMPASS,3,32128895.33,16027,Retail,1,6775
2697,Idaho,Canyon,COMPASS,3,1298945.699,16027,Agfor,3,6776
2697,Idaho,Canyon,COMPASS,3,1298945.699,16027,Households,6,6777
2698,Idaho,Canyon,COMPASS,3,2601672.415,16027,Households,23,6778
2699,Idaho,Canyon,COMPASS,3,2603256.987,16027,Constr,2,6779
2699,Idaho,Canyon,COMPASS,3,2603256.987,16027,Households,73,6780
2700,Idaho,Canyon,COMPASS,3,1305856.787,16027,Households,71,6781
2700,Idaho,Canyon,COMPASS,3,1305856.787,16027,Service,1,6782
2701,Idaho,Canyon,COMPASS,3,2601883.354,16027,Households,58,6783
2701,Idaho,Canyon,COMPASS,3,2601883.354,16027,Service,3,6784
2702,Idaho,Canyon,COMPASS,3,2605998.82,16027,Constr,5,6785
2702,Idaho,Canyon,COMPASS,3,2605998.82,16027,Households,50,6786
2702,Idaho,Canyon,COMPASS,3,2605998.82,16027,Service,3,6787
2703,Idaho,Canyon,COMPASS,3,2621753.615,16027,Agfor,21,6788
2703,Idaho,Canyon,COMPASS,3,2621753.615,16027,Households,32,6789
2703,Idaho,Canyon,COMPASS,3,2621753.615,16027,Manuf,2,6790
2704,Idaho,Canyon,COMPASS,3,2636179.525,16027,Households,8,6791
2705,Idaho,Canyon,COMPASS,3,2584075.901,16027,Agfor,15,6792
2705,Idaho,Canyon,COMPASS,3,2584075.901,16027,Households,21,6793
2706,Idaho,Canyon,COMPASS,3,2613581.399,16027,Households,17,6794
2706,Idaho,Canyon,COMPASS,3,2613581.399,16027,Whlsale,1,6795
2707,Idaho,Canyon,COMPASS,3,1312144.67,16027,Agfor,105,6796
2707,Idaho,Canyon,COMPASS,3,1312144.67,16027,Households,9,6797
2707,Idaho,Canyon,COMPASS,3,1312144.67,16027,Retail,56,6798
2707,Idaho,Canyon,COMPASS,3,1312144.67,16027,Whlsale,186,6799
2708,Idaho,Canyon,COMPASS,3,4127020.727,16027,Constr,2,6800
2708,Idaho,Canyon,COMPASS,3,4127020.727,16027,Households,44,6801
2709,Idaho,Canyon,COMPASS,3,2593738.829,16027,Constr,7,6802
2709,Idaho,Canyon,COMPASS,3,2593738.829,16027,Households,18,6803
2709,Idaho,Canyon,COMPASS,3,2593738.829,16027,Trawhse,4,6804
2710,Idaho,Canyon,COMPASS,3,5234763.008,16027,Education,14,6805
2710,Idaho,Canyon,COMPASS,3,5234763.008,16027,Households,34,6806
2710,Idaho,Canyon,COMPASS,3,5234763.008,16027,Retail,1,6807
2710,Idaho,Canyon,COMPASS,3,5234763.008,16027,Service,5,6808
2711,Idaho,Canyon,COMPASS,3,10419461.06,16027,Agfor,8,6809
2711,Idaho,Canyon,COMPASS,3,10419461.06,16027,Constr,8,6810
2711,Idaho,Canyon,COMPASS,3,10419461.06,16027,Households,170,6811
2712,Idaho,Canyon,COMPASS,3,20828333.04,16027,Agfor,42,6812
2712,Idaho,Canyon,COMPASS,3,20828333.04,16027,Constr,11,6813
2712,Idaho,Canyon,COMPASS,3,20828333.04,16027,Households,57,6814
2713,Idaho,Canyon,COMPASS,3,857314.6827,16027,Constr,6,6815
2713,Idaho,Canyon,COMPASS,3,857314.6827,16027,Households,63,6816
2713,Idaho,Canyon,COMPASS,3,857314.6827,16027,Service,2,6817
2714,Idaho,Canyon,COMPASS,3,1745732.9,16027,Households,190,6818
2714,Idaho,Canyon,COMPASS,3,1745732.9,16027,Service,23,6819
2715,Idaho,Canyon,COMPASS,3,27256243.15,16027,Constr,5,6820
2715,Idaho,Canyon,COMPASS,3,27256243.15,16027,Households,58,6821
2716,Idaho,Canyon,COMPASS,3,11272954.44,16027,Agfor,1,6822
2716,Idaho,Canyon,COMPASS,3,11272954.44,16027,Households,55,6823
2716,Idaho,Canyon,COMPASS,3,11272954.44,16027,Service,6,6824
2717,Idaho,Canyon,COMPASS,3,22628171.84,16027,Households,22,6825
2718,Idaho,Canyon,COMPASS,3,24025859.33,16027,Agfor,54,6826
2718,Idaho,Canyon,COMPASS,3,24025859.33,16027,Households,24,6827
2719,Idaho,Canyon,COMPASS,3,2598056.784,16027,Households,25,6828
2720,Idaho,Canyon,COMPASS,3,2602456.146,16027,Agfor,7,6829
2720,Idaho,Canyon,COMPASS,3,2602456.146,16027,Constr,3,6830
2720,Idaho,Canyon,COMPASS,3,2602456.146,16027,Households,50,6831
2720,Idaho,Canyon,COMPASS,3,2602456.146,16027,Retail,1,6832
2720,Idaho,Canyon,COMPASS,3,2602456.146,16027,Service,3,6833
2720,Idaho,Canyon,COMPASS,3,2602456.146,16027,Trawhse,1,6834
2721,Idaho,Canyon,COMPASS,3,652471.7653,16027,Constr,4,6835
2721,Idaho,Canyon,COMPASS,3,652471.7653,16027,Households,95,6836
2721,Idaho,Canyon,COMPASS,3,652471.7653,16027,Retail,4,6837
2721,Idaho,Canyon,COMPASS,3,652471.7653,16027,Service,6,6838
2721,Idaho,Canyon,COMPASS,3,652471.7653,16027,Whlsale,6,6839
2722,Idaho,Canyon,COMPASS,3,648493.7532,16027,Constr,1,6840
2722,Idaho,Canyon,COMPASS,3,648493.7532,16027,Education,95,6841
2722,Idaho,Canyon,COMPASS,3,648493.7532,16027,Households,115,6842
2722,Idaho,Canyon,COMPASS,3,648493.7532,16027,Public,2,6843
2722,Idaho,Canyon,COMPASS,3,648493.7532,16027,Service,9,6844
2723,Idaho,Canyon,COMPASS,3,1300989.45,16027,Constr,1,6845
2723,Idaho,Canyon,COMPASS,3,1300989.45,16027,Households,14,6846
2724,Idaho,Canyon,COMPASS,3,7823069.82,16027,Agfor,8,6847
2724,Idaho,Canyon,COMPASS,3,7823069.82,16027,Constr,31,6848
2724,Idaho,Canyon,COMPASS,3,7823069.82,16027,Households,108,6849
2724,Idaho,Canyon,COMPASS,3,7823069.82,16027,Whlsale,3,6850
2725,Idaho,Canyon,COMPASS,3,5146127.545,16027,Households,61,6851
2725,Idaho,Canyon,COMPASS,3,5146127.545,16027,Service,1,6852
2726,Idaho,Canyon,COMPASS,3,2609312.578,16027,Households,9,6853
2727,Idaho,Canyon,COMPASS,3,5191459.974,16027,Constr,5,6854
2727,Idaho,Canyon,COMPASS,3,5191459.974,16027,Households,47,6855
2727,Idaho,Canyon,COMPASS,3,5191459.974,16027,Service,1,6856
2728,Idaho,Canyon,COMPASS,3,2625303.36,16027,Constr,7,6857
2728,Idaho,Canyon,COMPASS,3,2625303.36,16027,Households,52,6858
